,fall,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring
3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26875,3.26875,2.76875,2.76875,2.269565217,2.269565217,2.182758621,2.182758621,2.161643836,2.161643836,2.174157303,2.174157303,2.404347826,2.404347826,2.609701493,2.609701493,2.671428571,2.671428571,2.671428571,2.671428571,2.671428571,2.671428571,2.671428571
6977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.042857143,3.042857143,2.953571429,2.953571429,3.109302326,3.109302326,3.079661017,3.079661017,3.127631579,3.127631579,3.035164835,3.035164835,3.165,3.165,3.143076923,3.143076923,3.214685315,3.214685315,3.195679012,3.195679012,3.195679012,3.195679012,3.195679012
1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.373333333,3.373333333,3.313333333,3.313333333,3.135555556,3.135555556,3.070491803,3.070491803,2.981818182,2.981818182,2.973958333,2.973958333,3.088983051,3.088983051,3.063157895,3.063157895,3.063157895,3.063157895,3.063157895,3.063157895,3.063157895,3.063157895,3.063157895
3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98125,3.98125,3.806060606,3.806060606,3.62244898,3.62244898,3.561538462,3.561538462,3.592307692,3.592307692,3.551648352,3.551648352,3.551648352,3.551648352,3.551648352,3.551648352,3.551648352,3.551648352,3.551648352,3.551648352,3.551648352,3.551648352,3.551648352
10436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3.96,3.96,3.841304348,3.841304348,3.690163934,3.690163934,3.731168831,3.731168831,3.647959184,3.647959184,3.65785124,3.65785124,3.658461538,3.658461538,3.658461538,3.658461538,3.658461538,3.658461538,3.658461538,3.658461538,3.658461538
8788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,3.78,3.825806452,3.825806452,3.825806452,3.825806452,3.853061224,3.853061224,3.889230769,3.889230769,3.874074074,3.874074074,3.808653846,3.808653846,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725
7132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.786666667,2.786666667,2.31875,2.31875,2.370212766,2.370212766,2.5984375,2.5984375,2.672839506,2.672839506,2.740816327,2.740816327,2.843846154,2.843846154,2.878169014,2.878169014,2.961585366,2.961585366,2.961585366,2.961585366,2.961585366,2.961585366,2.961585366
1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.472727273,2.472727273,2.346153846,2.346153846,1.860465116,1.860465116,1.989285714,1.989285714,1.989285714,1.989285714,1.933333333,1.933333333,1.773255814,1.773255814,1.773255814,1.773255814,1.773255814,1.773255814,1.773255814,1.773255814,1.773255814,1.773255814,1.773255814
8967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,2.125,2.261764706,2.261764706,2.542,2.542,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581,2.390322581
3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.083333333,3.083333333,2.54137931,2.54137931,2.387804878,2.387804878,2.391071429,2.391071429,2.580555556,2.580555556,2.654761905,2.654761905,2.736082474,2.736082474,2.736082474,2.736082474,2.736082474,2.736082474,2.736082474,2.736082474,2.736082474,2.736082474,2.736082474
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875,2.71875
1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.915384615,2.915384615,2.407407407,2.407407407,2.629545455,2.629545455,2.647457627,2.647457627,2.788,2.788,2.904819277,3.001098901,3.02962963,3.02962963,3.02962963,3.02962963,3.091129032,3.091129032,3.091129032,3.091129032,3.091129032,3.091129032,3.091129032
9155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906666667,0.906666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667
7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,2.83,2.83,3.077777778,3.077777778,3.188333333,3.188333333,3.046666667,3.046666667,2.975824176,2.975824176,2.958252427,2.958252427,2.958252427,2.958252427,2.95042735,2.95042735,2.996923077,2.996923077,2.996923077,2.996923077,2.996923077
5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.685714286,2.685714286,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069,2.775862069
9917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.05483871,2.05483871,1.76,1.76,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339,1.73220339
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.933333333,1.933333333,2.259259259,2.548484848,2.529787234,2.529787234,2.619672131,2.619672131,2.586842105,2.586842105,2.579120879,2.60212766,2.623853211,2.623853211,2.623853211,2.623853211,2.623853211,2.623853211,2.623853211,2.623853211,2.623853211,2.623853211,2.623853211
7607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.346153846,2.346153846,1.944827586,1.944827586,2.045238095,2.045238095,2.301785714,2.301785714,2.180882353,2.180882353,2.337349398,2.335632184,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375
8478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,2.58,1.861538462,2.00625,1.98,1.98,1.854098361,1.854098361,2.071794872,2.071794872,2.115053763,2.048958333,1.96146789,1.96146789,1.96146789,1.96146789,1.96146789,1.96146789,1.96146789,1.96146789,1.96146789,1.96146789,1.96146789
8540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.175,3.175,1.99375,1.99375,2.028125,2.028125,1.553333333,1.553333333,1.754237288,1.754237288,1.884507042,1.884507042,1.648192771,1.648192771,1.648192771,1.648192771,1.648192771,1.648192771,1.648192771,1.648192771,1.648192771,1.648192771,1.648192771,1.648192771,1.648192771
2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.6,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194,3.496774194
674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.7,1.81,1.81,1.7,1.7,1.871428571,1.871428571,1.863235294,1.863235294,1.985185185,1.985185185,2.129473684,2.129473684,2.129473684,2.274757282,2.300826446,2.300826446,2.472794118,2.472794118,2.550993377,2.550993377,2.550993377
3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
9707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714
5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,2.115625,2.115625,2.09787234,2.09787234,2.20483871,2.20483871,2.165753425,2.165753425,2.035227273,2.035227273,1.980582524,1.980582524,1.980582524,1.980582524,1.956521739,1.956521739,1.946456693,1.946456693,1.924647887,1.924647887,1.924647887
8636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.925,3.925,3.925,3.925,3.704444444,3.704444444,3.693333333,3.693333333,3.62972973,3.62972973,3.668539326,3.668539326,3.680769231,3.680769231,3.680769231,3.680769231,3.700847458,3.700847458,3.715322581,3.715322581,3.715322581,3.715322581,3.715322581
4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429
9516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24375,2.24375,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903,1.351612903
6893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607692308,1.607692308,1.225925926,1.225925926,1.225925926,1.225925926,1.225925926,1.225925926,1.802564103,1.802564103,2.111538462,2.111538462,2.031746032,2.031746032,2.031746032,2.031746032,2.14025974,2.14025974,2.342105263,2.342105263,2.427102804,2.427102804,2.427102804
4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143,2.342857143
8294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.75,1.75,1.75,2.175,2.175,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667
3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,2.65,2.546875,2.546875,2.491666667,2.491666667,2.504761905,2.504761905,2.530379747,2.530379747,2.559340659,2.559340659,2.56509434,2.56509434,2.53559322,2.53559322,2.560465116,2.560465116,2.560465116
2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.023076923,3.023076923,3.060714286,3.025806452,2.916216216,2.916216216,2.857142857,2.801818182,2.676056338,2.676056338,2.53372093,2.505617978,2.459803922,2.459803922,2.416521739,2.430172414,2.482945736,2.482945736,2.489928058
7127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.1,2.95,2.95,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054,1.754054054
7944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38125,3.38125,3.325,3.325,3.225,3.225,2.888888889,2.888888889,2.743478261,2.743478261,2.662195122,2.662195122,2.662195122,2.662195122,2.662195122,2.662195122,2.662195122,2.662195122,2.662195122
5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.705882353,1.705882353,1.809677419,1.809677419,1.708888889,1.708888889,1.637931034,1.637931034,1.847222222,1.847222222,1.945348837,1.945348837,2.093069307,2.093069307,2.233027523,2.353846154,2.342537313,2.342537313,2.386842105
9127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491666667,0.491666667,1.268181818,1.268181818,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294,1.288235294
6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6875,2.6875,2.715625,2.715625,2.8125,2.8125,2.882539683,2.882539683,2.85,2.85,2.904395604,2.904395604,3.012149533,3.012149533,3.091803279,3.091803279,3.091803279,3.091803279,3.091803279
5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667,0.266666667
2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.005882353,3.005882353,3.096666667,3.096666667,2.809302326,2.809302326,3.05,3.05,3.089189189,3.089189189,3.121348315,3.121348315,3.239423077,3.239423077,3.265833333,3.265833333,3.288549618,3.288549618,3.288549618
10365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.825,3.825,3.41,3.41,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143,3.242857143
10644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.007692308,3.007692308,2.8,2.8,2.956521739,2.956521739,3.01875,3.01875,3.003947368,3.003947368,3.045263158,3.045263158,2.910909091,2.910909091,2.919512195,2.919512195,2.919512195,2.919512195,2.919512195
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571,1.421428571
3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.607692308,3.607692308,3.544827586,3.544827586,3.487804878,3.487804878,3.598214286,3.598214286,3.6875,3.6875,3.672413793,3.672413793,3.685436893,3.685436893,3.692173913,3.692173913,3.692173913,3.692173913,3.692173913
3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.553846154,3.553846154,3.544444444,3.544444444,3.68,3.68,3.733870968,3.733870968,3.755263158,3.755263158,3.797826087,3.797826087,3.826168224,3.826168224,3.843697479,3.843697479,3.841984733,3.841984733,3.83381295
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56875,3.56875,3.290909091,3.290909091,2.96875,2.96875,2.823076923,2.823076923,2.785185185,2.785185185,2.778125,2.778125,2.785714286,2.785714286,2.847580645,2.847580645,2.87480315,2.87480315,2.87480315
4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6625,2.6625,2.215625,2.215625,2.136956522,2.136956522,2.250819672,2.250819672,2.36625,2.36625,2.384536082,2.384536082,2.456637168,2.456637168,2.52248062,2.52248062,2.52248062,2.533333333,2.533333333
2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.561538462,2.561538462,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087,1.447826087
2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00625,3.00625,2.696875,2.696875,2.636956522,2.636956522,2.367213115,2.367213115,2.206666667,2.206666667,2.23258427,2.225,2.193518519,2.193518519,2.267479675,2.267479675,2.349275362,2.349275362,2.407333333
1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.630769231,2.630769231,2.446153846,2.446153846,2.46,2.46,2.46,2.497619048,2.490909091,2.490909091,2.479104478,2.479104478,2.542857143,2.542857143,2.334831461,2.334831461,2.334831461,2.334831461,2.334831461
10194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392307692,3.392307692,3.277777778,3.277777778,3.180487805,3.180487805,3.230508475,3.230508475,3.345945946,3.363157895,3.412087912,3.412087912,3.435238095,3.435238095,3.423931624,3.423931624,3.423931624,3.423931624,3.423931624
4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,2.4375,2.378787879,2.378787879,2.575,2.575,2.537704918,2.537704918,2.424657534,2.424657534,2.567045455,2.567045455,2.733962264,2.733962264,2.76147541,2.76147541,2.809489051,2.809489051,2.809489051
9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,2.25,2.486666667,2.486666667,2.374468085,2.374468085,2.437704918,2.437704918,2.485526316,2.485526316,2.606741573,2.694736842,2.612244898,2.612244898,2.612244898,2.612244898,2.612244898,2.612244898,2.612244898
7721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.726666667,2.726666667,2.75625,2.75625,2.742222222,2.742222222,2.678688525,2.678688525,2.753164557,2.753164557,2.769565217,2.769565217,2.913333333,2.913333333,2.966949153,2.966949153,2.966949153,2.966949153,2.966949153
5686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.575,1.575,2.073333333,2.073333333,1.921276596,1.921276596,1.68,1.68,1.68,1.68,1.692,1.692,1.692,1.692,1.692,1.692,1.692,1.692,1.692
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.429411765,2.429411765,2.03125,2.03125,2.0625,2.0625,2.261666667,2.261666667,2.437333333,2.437333333,2.541111111,2.541111111,2.512380952,2.512380952,2.544444444,2.544444444,2.559848485,2.559848485,2.587943262
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.566666667,3.566666667,3.683333333,3.683333333,3.50952381,3.50952381,3.338596491,3.338596491,3.336231884,3.336231884,3.419512195,3.419512195,3.454166667,3.454166667,3.506481481,3.506481481,3.506481481,3.506481481,3.506481481
890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.2,3.36875,3.36875,2.687755102,2.687755102,2.60625,2.60625,2.756410256,2.756410256,2.695698925,2.695698925,2.72962963,2.72962963,2.735964912,2.735964912,2.735964912,2.735964912,2.735964912
2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7125,3.7125,3.317857143,3.317857143,3.347619048,3.347619048,3.366037736,3.366037736,3.342647059,3.342647059,3.396341463,3.396341463,3.397916667,3.397916667,3.344144144,3.344144144,3.337903226,3.337903226,3.350364964
1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,3.54,3.475,3.475,3.411111111,3.411111111,3.433333333,3.433333333,3.519480519,3.519480519,3.532608696,3.542857143,3.564912281,3.564912281,3.595384615,3.595384615,3.595384615,3.595384615,3.595384615
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.084615385,2.084615385,2.146428571,2.146428571,2.004651163,2.004651163,1.989473684,1.989473684,2.141666667,2.141666667,2.140697674,2.140697674,2.001960784,2.001960784,1.993859649,1.993859649,1.922580645,1.922580645,1.988970588
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.776923077,2.776923077,2.493103448,2.493103448,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634,1.763414634
8998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.094736842,3.094736842,3.02,3.02,2.928571429,2.928571429,2.910769231,2.910769231,2.684337349,2.684337349,2.723469388,2.723469388,2.725663717,2.725663717,2.635658915,2.635658915,2.632624113,2.632624113,2.641496599
9780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.473333333,2.473333333,2.093333333,2.093333333,2.242222222,2.242222222,2.26,2.26,2.324637681,2.324637681,2.38452381,2.38452381,2.466666667,2.466666667,2.560683761,2.6528,2.741428571,2.741428571,2.7875
5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447058824,2.447058824,2.627272727,2.627272727,2.26875,2.26875,2.127419355,2.127419355,1.890666667,1.890666667,1.890666667,1.890666667,1.890666667,1.890666667,1.890666667,1.890666667,1.890666667,1.890666667,1.890666667
1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.816666667,1.816666667,2.002702703,2.002702703,2.17962963,2.17962963,2.325714286,2.325714286,2.313636364,2.313636364,2.413592233,2.413592233,2.472881356,2.472881356,2.484090909,2.484090909,2.484090909,2.484090909,2.484090909
3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.066666667,2.066666667,1.975757576,1.975757576,2.167346939,2.167346939,2.229230769,2.229230769,2.051898734,2.051898734,2.033333333,2.033333333,1.936111111,1.936111111,2.0075,2.0075,1.977272727,1.977272727,2.020408163
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.653846154,1.653846154,2.54,2.54,2.3375,2.3375,2.572727273,2.572727273,2.724285714,2.724285714,2.926190476,2.926190476,3.030851064,3.030851064,3.08,3.08,3.08,3.08,3.08
10608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.686666667,1.686666667,1.596428571,1.596428571,1.897619048,2.034782609,1.961016949,1.961016949,1.895774648,1.895774648,1.819767442,1.819767442,1.859615385,1.859615385,1.907758621,1.907758621,1.826717557,1.826717557,1.850684932
6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546666667,2.546666667,1.796969697,1.796969697,1.895833333,1.895833333,1.516666667,1.516666667,1.516666667,1.516666667,1.516666667,1.516666667,1.516666667,1.516666667,1.516666667,1.516666667,1.516666667,1.516666667,1.516666667
1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.564705882,3.564705882,3.196969697,3.196969697,3.289361702,3.289361702,3.326984127,3.326984127,3.258227848,3.258227848,3.24893617,3.24893617,3.242201835,3.242201835,3.202439024,3.202439024,3.180434783,3.180434783,3.192
10557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.888235294,2.888235294,2.911764706,2.911764706,2.867346939,2.867346939,2.716923077,2.716923077,2.85060241,2.85060241,2.932631579,2.932631579,2.95,2.95,2.883606557,2.883606557,2.883606557,2.883606557,2.883606557
5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.7,1.84,1.84,1.813636364,1.813636364,1.813636364,1.813636364,1.947457627,1.947457627,1.915277778,1.915277778,2.05952381,2.05952381,2.162626263,2.162626263,2.126785714,2.126785714,2.159504132
7099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1125,3.1125,2.660714286,2.660714286,2.737777778,2.737777778,2.794,2.794,2.470769231,2.470769231,2.27,2.27,2.404210526,2.404210526,2.521296296,2.521296296,2.622689076,2.622689076,2.729457364
4513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,3.333333333,3.251612903,3.251612903,2.925,2.925,2.761016949,2.761016949,2.484507042,2.484507042,2.465060241,2.48372093,2.462376238,2.462376238,2.34159292,2.34159292,2.34159292,2.34159292,2.34159292
3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077,1.076923077
3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.146153846,3.146153846,2.820689655,2.820689655,2.904651163,2.904651163,2.918644068,2.918644068,2.947222222,2.947222222,2.973863636,2.973863636,2.740566038,2.740566038,2.747933884,2.747933884,2.667883212,2.667883212,2.674496644
9596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.055555556,3.055555556,2.413888889,2.413888889,2.409803922,2.409803922,2.333846154,2.333846154,2.187179487,2.187179487,2.270238095,2.270238095,2.236458333,2.236458333,2.214545455,2.214545455,2.241176471,2.241176471,2.310687023
